epoch,test_acc,train_acc,test_loss,train_loss,Next training size,amount original images labelled,amount augmented images labelled
-1,0,0,0,0,3000,322,678
0,0.7260383367538452,0.969304084777832,1.1442031860351562,0.09569058567285538,3300,422,678
1,0.7083666324615479,0.9801682829856873,1.4045813083648682,0.06472989916801453,3600,522,678
2,0.7502995133399963,0.9756637215614319,1.0195872783660889,0.0803026407957077,3900,622,678
3,0.7518969774246216,0.9715310335159302,1.069273591041565,0.08947780728340149,4200,722,678
4,0.7351238131523132,0.970643937587738,1.1144025325775146,0.09683024883270264,4500,822,678
5,0.7463058829307556,0.9714981913566589,1.0063395500183105,0.09103047847747803,4800,922,678
6,0.7510982155799866,0.971875011920929,1.0512499809265137,0.0890699028968811,5100,1022,678
7,0.7553913593292236,0.9692057371139526,0.9676930904388428,0.09875546395778656,5400,1122,678
8,0.752595841884613,0.9693047404289246,0.9272387623786926,0.09235665947198868,5700,1222,678
9,0.7709664702415466,0.9741619825363159,0.9266265630722046,0.09079999476671219,6000,1322,678
10,0.7725638747215271,0.9719082713127136,0.8393054604530334,0.09931934624910355,6300,1422,678
11,0.7675718665122986,0.9725344777107239,0.9442766308784485,0.08628364652395248,6600,1522,678
12,0.7722643613815308,0.9744867086410522,0.8858228325843811,0.08480964601039886,6900,1622,678
13,0.7802516222000122,0.9709201455116272,0.829630970954895,0.09198389202356339,7200,1722,678
14,0.771265983581543,0.9743055701255798,0.9127359390258789,0.08732105046510696,7500,1822,678
15,0.7709664702415466,0.9718084931373596,0.9377877116203308,0.08777879923582077,7800,1922,678
16,0.7906349897384644,0.9732325673103333,0.844728410243988,0.0880010575056076,8100,2022,678
17,0.78694087266922,0.9725639820098877,0.8519141674041748,0.08793746680021286,8400,2122,678
18,0.7880391478538513,0.9730275869369507,0.8906751871109009,0.08430005609989166,8700,2222,678
19,0.8005191683769226,0.9720654487609863,0.8254061341285706,0.08972319960594177,9000,2322,678
20,0.7973242998123169,0.9741799831390381,0.8001587390899658,0.08679519593715668,9300,2422,678
21,0.7890375256538391,0.97368985414505,0.8012876510620117,0.08010318875312805,9600,2522,678
22,0.798622190952301,0.9697916507720947,0.8188859820365906,0.09066437184810638,9900,2622,678
23,0.7896365523338318,0.9706316590309143,0.8833383321762085,0.09308087080717087,10200,2722,678
24,0.8038138747215271,0.9705785512924194,0.8489748239517212,0.09009785950183868,10500,2822,678
25,0.8091054558753967,0.9696048498153687,0.7519105076789856,0.09547564387321472,10800,2922,678
26,0.8096046447753906,0.9693971872329712,0.7074364423751831,0.09680444747209549,11100,3022,678
27,0.8094049692153931,0.9694576263427734,0.7142217755317688,0.10039957612752914,11400,3122,678
28,0.8065096139907837,0.9712010025978088,0.7621381878852844,0.09495372325181961,11700,3222,678
29,0.8072084784507751,0.9722506999969482,0.7460170388221741,0.08940210193395615,12000,3322,678
30,0.8001198172569275,0.9670833349227905,0.8090709447860718,0.10238621383905411,12300,3422,678
31,0.7991213798522949,0.9703733921051025,0.7907432317733765,0.09286007285118103,12600,3522,678
32,0.8043131232261658,0.9703097939491272,0.7652715444564819,0.09427164494991302,12900,3622,678
33,0.8188897967338562,0.9706838130950928,0.6703060269355774,0.09705378860235214,13200,3722,678
34,0.8149960041046143,0.9682959914207458,0.7073507905006409,0.09510640799999237,13500,3822,678
35,0.8216853141784668,0.9682210683822632,0.7372315526008606,0.10015891492366791,13800,3922,678
36,0.8232827186584473,0.9701967835426331,0.6526959538459778,0.09520530700683594,14100,4022,678
37,0.8031150102615356,0.9700539112091064,0.8009626269340515,0.09363328665494919,14400,4122,678
38,0.8202875256538391,0.9695138931274414,0.7053249478340149,0.09365686029195786,14700,4222,678
39,0.8259784579277039,0.970380425453186,0.6781917810440063,0.0957246795296669,15000,4322,678
40,0.8188897967338562,0.9710820913314819,0.7296350002288818,0.09112873673439026,15300,4422,678
41,0.8322683572769165,0.9697285890579224,0.6855413913726807,0.09628167003393173,15600,4522,678
42,0.8257787823677063,0.9725922346115112,0.6546623706817627,0.08835414797067642,15900,4622,678
43,0.8396565318107605,0.9696213006973267,0.6477732062339783,0.09222228080034256,16200,4722,678
44,0.8273761868476868,0.9707223773002625,0.6634705662727356,0.09468726068735123,16500,4822,678
45,0.8240814805030823,0.968204915523529,0.6789761781692505,0.10052157193422318,16800,4922,678
46,0.8362619876861572,0.9677976369857788,0.6348307728767395,0.09776701033115387,17100,5022,678
47,0.8286741375923157,0.9669198393821716,0.6659223437309265,0.1000002771615982,17400,5122,678
48,0.8332667946815491,0.9728860259056091,0.6463258266448975,0.08682163059711456,17700,5222,678
49,0.8297723531723022,0.9680731296539307,0.6389312744140625,0.09781556576490402,18000,5322,678
50,0.824181318283081,0.9697490930557251,0.6916112899780273,0.09542250633239746,18300,5422,678
51,0.8395566940307617,0.9687421917915344,0.5974542498588562,0.09639669209718704,18600,5522,678
52,0.8193889856338501,0.9688574075698853,0.741643488407135,0.09833253175020218,18900,5622,678
53,0.8328673839569092,0.9707064032554626,0.6840820908546448,0.09269095212221146,19200,5722,678
54,0.8348641991615295,0.96895831823349,0.610251247882843,0.09522296488285065,19500,5822,678
55,0.836361825466156,0.9704918265342712,0.6094080805778503,0.0931723564863205,19800,5922,678
56,0.8429512977600098,0.9707021117210388,0.5911921262741089,0.09391118586063385,20100,6022,678
57,0.8461461663246155,0.968054473400116,0.5749601125717163,0.10299504548311234,20400,6122,678
58,0.8242811560630798,0.9692887663841248,0.6816729307174683,0.09295372664928436,20700,6222,678
59,0.8362619876861572,0.9708614349365234,0.6354114413261414,0.09307390451431274,21000,6322,678
60,0.8427516222000122,0.9711757898330688,0.5757700204849243,0.0942150130867958,21300,6422,678
61,0.8347643613815308,0.9686468243598938,0.678963840007782,0.09729035943746567,21600,6522,678
62,0.8352635502815247,0.9712499976158142,0.663104772567749,0.09066448360681534,21900,6622,678
63,0.8455471396446228,0.9686587452888489,0.5907592177391052,0.09665880352258682,22200,6722,678
64,0.8422523736953735,0.9728776812553406,0.6462752819061279,0.08866080641746521,22500,6822,678
65,0.8531349897384644,0.9681729674339294,0.5946142673492432,0.09513216465711594,22800,6922,678
66,0.8431509733200073,0.9710291028022766,0.6321282386779785,0.09192019701004028,23100,7022,678
67,0.8419528603553772,0.9690282940864563,0.6111171245574951,0.09755992144346237,23400,7122,678
68,0.8460463285446167,0.9702014923095703,0.5890132784843445,0.09464110434055328,23700,7222,678
69,0.8487420082092285,0.9693909883499146,0.5505800247192383,0.0978834256529808,24000,7322,678
70,0.8456469774246216,0.9692916870117188,0.6378799080848694,0.09560463577508926,24300,7422,678
71,0.8436501622200012,0.9689144492149353,0.6130182147026062,0.09649082273244858,24600,7522,678
72,0.8509384989738464,0.9698878526687622,0.5833463668823242,0.09220954775810242,24900,7622,678
73,0.8526358008384705,0.9695924520492554,0.6170567870140076,0.09584098309278488,25200,7722,678
74,0.8551318049430847,0.9685913920402527,0.5511470437049866,0.09585151821374893,25500,7822,678
75,0.8462460041046143,0.9702343940734863,0.610925555229187,0.09289632737636566,25800,7922,678
76,0.8496405482292175,0.9678206443786621,0.5518648624420166,0.09893324226140976,26100,8022,678
77,0.8606230020523071,0.9697840213775635,0.5656683444976807,0.09450772404670715,26400,8122,678
78,0.8536341786384583,0.9707576036453247,0.5840857028961182,0.09499368071556091,26700,8222,678
79,0.8566293716430664,0.9717564582824707,0.5591877698898315,0.0908699557185173,27000,8322,678
80,0.8610223531723022,0.9689721465110779,0.518292248249054,0.09871058911085129,27300,8422,678
81,0.8506389856338501,0.9699575304985046,0.5486962795257568,0.09280750155448914,27600,8522,678
82,0.8517372012138367,0.9685327410697937,0.5379018783569336,0.10134614259004593,27900,8622,678
83,0.8550319671630859,0.9680281281471252,0.5637390613555908,0.09929341822862625,28200,8722,678
84,0.8616213798522949,0.9670493006706238,0.5315499901771545,0.1024765744805336,28500,8822,678
85,0.860223650932312,0.9699004292488098,0.540605902671814,0.09679973870515823,28800,8922,678
86,0.858526349067688,0.9693402647972107,0.5454530715942383,0.09974031895399094,29100,9022,678
87,0.8613218665122986,0.9695512652397156,0.5371628999710083,0.09280034154653549,29400,9122,678
88,0.8596246242523193,0.9701101779937744,0.5670297741889954,0.09308474510908127,29700,9222,678
89,0.8663138747215271,0.9684135913848877,0.5469377636909485,0.09698165953159332,30000,9322,678
90,0.8692092895507812,0.968017041683197,0.4808084964752197,0.09917903691530228,30300,9422,678
91,0.8626198172569275,0.9688490033149719,0.5337327122688293,0.09760790318250656,30600,9522,678
92,0.8695088028907776,0.9670519828796387,0.5003187656402588,0.10204566270112991,30900,9622,678
93,0.8643171191215515,0.9699792861938477,0.545035719871521,0.09291070699691772,31200,9722,678
94,0.860223650932312,0.9689422845840454,0.5357033014297485,0.09509669989347458,31500,9822,678
95,0.8704073429107666,0.968665361404419,0.498208224773407,0.1003325879573822,31800,9922,678
96,0.8581269979476929,0.9698817729949951,0.5295259952545166,0.09769250452518463,32100,10022,678
97,0.8648163080215454,0.9680963754653931,0.5204389691352844,0.0989256501197815,32400,10122,678
98,0.867611825466156,0.9684106707572937,0.5511600375175476,0.09893396496772766,32700,10222,678
99,0.861920952796936,0.9677671790122986,0.502738356590271,0.09946830570697784,33000,10322,678
