epoch,test_acc,train_acc,test_loss,train_loss,Next training size,amount original images labelled,amount augmented images labelled
-1,0,0,0,0,300,36,64
0,0.36781150102615356,0.878125011920929,2.984919786453247,0.4232342839241028,600,69,131
1,0.4617611765861511,0.8744518160820007,2.1397600173950195,0.40992164611816406,900,103,197
2,0.5543131232261658,0.8793103694915771,1.7053698301315308,0.405896931886673,1200,136,264
3,0.567292332649231,0.8824012875556946,1.414818286895752,0.3788315951824188,1500,169,331
4,0.5981429815292358,0.8981763124465942,1.734494924545288,0.32494843006134033,1800,203,397
5,0.6382787823677063,0.9013158082962036,1.3590900897979736,0.3199986517429352,2100,237,463
6,0.6585463285446167,0.899337112903595,1.154836893081665,0.35345369577407837,2400,270,530
7,0.6692292094230652,0.9075000286102295,1.2368717193603516,0.28914332389831543,2700,304,596
8,0.6603434681892395,0.9046568870544434,1.407730221748352,0.2968290448188782,3000,337,663
9,0.6500598788261414,0.9147828221321106,1.430861473083496,0.27022284269332886,3300,370,730
10,0.6944888234138489,0.9143629670143127,1.1471343040466309,0.28018736839294434,3600,404,796
11,0.7101637125015259,0.9159291982650757,1.0606091022491455,0.26122719049453735,3900,437,863
12,0.7031749486923218,0.9207772612571716,1.0919995307922363,0.26665064692497253,4200,470,930
13,0.7146565318107605,0.9026988744735718,0.9793544411659241,0.30242830514907837,4500,503,997
14,0.7148562073707581,0.911524772644043,1.0455564260482788,0.2851710915565491,4800,536,1064
15,0.7334265112876892,0.9102083444595337,1.0250909328460693,0.26949623227119446,5100,570,1130
16,0.7366213798522949,0.9110026359558105,0.9552825093269348,0.279842346906662,5400,603,1197
17,0.7365215420722961,0.9100098013877869,0.8487183451652527,0.2840583920478821,5700,637,1263
18,0.7451078295707703,0.9168994426727295,0.8876984119415283,0.2567967176437378,6000,670,1330
19,0.7421126365661621,0.9140625,0.9631209969520569,0.2763303518295288,6300,703,1397
20,0.7517971396446228,0.9185777902603149,0.8856217861175537,0.2514088749885559,6600,736,1464
21,0.7512979507446289,0.9207427501678467,0.8597327470779419,0.2565736770629883,6900,769,1531
22,0.7500998377799988,0.9253182411193848,1.02823007106781,0.24321964383125305,7200,802,1598
23,0.7121605277061462,0.9201388955116272,1.1058425903320312,0.24887213110923767,7500,835,1665
24,0.7404153347015381,0.9296099543571472,0.9249341487884521,0.2270815223455429,7800,868,1732
25,0.7561901211738586,0.9241376519203186,0.8515023589134216,0.24213117361068726,8100,901,1799
26,0.7498003244400024,0.9239665269851685,0.9154189229011536,0.23352491855621338,8400,934,1866
27,0.7603833675384521,0.926211953163147,0.9440332055091858,0.22876295447349548,8700,967,1933
28,0.7703673839569092,0.9280297756195068,0.8298647999763489,0.2359163612127304,9000,1000,2000
29,0.7731629610061646,0.9247562289237976,0.8226132988929749,0.23735029995441437,9300,1033,2067
30,0.7477036714553833,0.9200387001037598,0.9967206716537476,0.25217404961586,9600,1066,2134
31,0.7678713798522949,0.9225000143051147,0.8784101605415344,0.23794987797737122,9900,1099,2201
32,0.7632787823677063,0.9271506071090698,0.8864655494689941,0.23253574967384338,10200,1133,2267
33,0.7788538336753845,0.9210750460624695,0.74461430311203,0.25344833731651306,10500,1167,2333
34,0.7856429815292358,0.9309460520744324,0.8405371904373169,0.2240886688232422,10800,1200,2400
35,0.7611821293830872,0.9252958297729492,0.8773357272148132,0.2306942641735077,11100,1234,2466
36,0.7754592895507812,0.9235024452209473,0.7657637596130371,0.23900862038135529,11400,1267,2533
37,0.7781549692153931,0.9297093749046326,0.8053692579269409,0.2216411978006363,11700,1300,2600
38,0.7867411971092224,0.9247267842292786,0.7603432536125183,0.23456010222434998,12000,1334,2666
39,0.7614816427230835,0.9225833415985107,0.8716863393783569,0.23675847053527832,12300,1367,2733
40,0.7775558829307556,0.9256222248077393,0.858849287033081,0.23015330731868744,12600,1400,2800
41,0.7751597166061401,0.9259465336799622,0.8660239577293396,0.22542254626750946,12900,1434,2866
42,0.7815495133399963,0.9253557920455933,0.8607427477836609,0.23505350947380066,13200,1467,2933
43,0.7875399589538574,0.9222911596298218,0.7570674419403076,0.23466698825359344,13500,1501,2999
44,0.7885383367538452,0.9289734363555908,0.7523930668830872,0.22734680771827698,13800,1534,3066
45,0.7935303449630737,0.9263599514961243,0.686967670917511,0.23062855005264282,14100,1567,3133
46,0.7963258624076843,0.9295634627342224,0.7494096159934998,0.2219552993774414,14400,1600,3200
47,0.7748602032661438,0.9270138740539551,0.8785176277160645,0.22804415225982666,14700,1633,3267
48,0.7948282957077026,0.925747275352478,0.7620809674263,0.23089200258255005,15000,1666,3334
49,0.8187899589538574,0.9934701323509216,0.8713803887367249,0.020188191905617714,15300,1700,3400
