epoch,test_acc,train_acc,test_loss,train_loss,Next training size,amount original images labelled,amount augmented images labelled
-1,0,0,0,0,300,31,69
0,0.39906150102615356,0.8552083969116211,2.171248435974121,0.5617587566375732,600,131,69
1,0.5020966529846191,0.8892543911933899,1.686017394065857,0.3466583788394928,900,231,69
2,0.4964057505130768,0.8459051847457886,1.8010612726211548,0.46526986360549927,1200,331,69
3,0.5010982155799866,0.8684210777282715,2.006549596786499,0.39725184440612793,1500,431,69
4,0.5892571806907654,0.9034004807472229,1.5029449462890625,0.3292032778263092,1800,531,69
5,0.5991413593292236,0.8865131735801697,1.4555754661560059,0.3694794178009033,2100,631,69
6,0.6406749486923218,0.9011363387107849,1.2605900764465332,0.31503909826278687,2400,731,69
7,0.6374800205230713,0.8999999761581421,1.2798117399215698,0.3275418281555176,2700,831,69
8,0.666234016418457,0.894240140914917,1.201665997505188,0.3222501873970032,3000,931,69
9,0.6125199794769287,0.9017065167427063,1.4166702032089233,0.310233473777771,3300,1031,69
10,0.6672324538230896,0.8746995329856873,1.1550979614257812,0.3904026448726654,3600,1131,69
11,0.6451677083969116,0.9015486836433411,1.2283283472061157,0.3009355366230011,3900,1231,69
12,0.6915934681892395,0.9030663967132568,1.121625304222107,0.305818647146225,4200,1331,69
13,0.6932907104492188,0.8910984992980957,0.9820539355278015,0.3398866355419159,4500,1431,69
14,0.6958865523338318,0.9044769406318665,1.0486266613006592,0.28854188323020935,4800,1531,69
15,0.694888174533844,0.9139583110809326,1.1201956272125244,0.27770498394966125,5100,1631,69
16,0.7206469774246216,0.9013020396232605,0.9821004867553711,0.30878373980522156,5400,1731,69
17,0.7075678706169128,0.9117357730865479,1.0590012073516846,0.2798222303390503,5700,1831,69
18,0.7155551314353943,0.9179469347000122,1.0557130575180054,0.26170945167541504,6000,1931,69
19,0.7147563695907593,0.9069148898124695,1.0053777694702148,0.29718366265296936,6300,2031,69
20,0.7367212176322937,0.9198468327522278,0.9133166074752808,0.26376235485076904,6600,2131,69
21,0.7301318049430847,0.9071558117866516,0.8948609232902527,0.2793409824371338,6900,2231,69
22,0.7389177083969116,0.9097800850868225,0.9018310904502869,0.28430476784706116,7200,2331,69
23,0.7551916837692261,0.9204166531562805,0.8895970582962036,0.25899067521095276,7500,2431,69
24,0.7529951930046082,0.9125887155532837,0.8526279926300049,0.26919835805892944,7800,2531,69
25,0.7528953552246094,0.915428638458252,0.8845751285552979,0.267884224653244,8100,2631,69
26,0.7567891478538513,0.9128937125205994,0.8345258235931396,0.2718793749809265,8400,2731,69
27,0.7669728398323059,0.9038735628128052,0.7955886125564575,0.28568312525749207,8700,2831,69
28,0.7631788849830627,0.9162290096282959,0.791252076625824,0.2596317529678345,9000,2931,69
29,0.763079047203064,0.9178856611251831,0.8184592127799988,0.2627066373825073,9300,3031,69
30,0.7533945441246033,0.9154853820800781,0.8587563633918762,0.26260319352149963,9600,3131,69
31,0.7546924948692322,0.91385418176651,0.8363261222839355,0.2621685266494751,9900,3231,69
32,0.7708666324615479,0.9137097001075745,0.7889817953109741,0.26384779810905457,10200,3331,69
33,0.7779552936553955,0.9163073897361755,0.7450070381164551,0.2561144232749939,10500,3431,69
34,0.7796525359153748,0.9172682166099548,0.7390971779823303,0.25420454144477844,10800,3531,69
35,0.77555912733078,0.9178994297981262,0.8113898038864136,0.2531724274158478,11100,3631,69
36,0.7833466529846191,0.9146125316619873,0.7344658374786377,0.26254427433013916,11400,3731,69
37,0.7853434681892395,0.9132528305053711,0.7043070197105408,0.2680864632129669,11700,3831,69
38,0.7725638747215271,0.9138319492340088,0.7652363181114197,0.2650240361690521,12000,3931,69
39,0.7779552936553955,0.9190000295639038,0.797211229801178,0.25311240553855896,12300,4031,69
40,0.7855431437492371,0.9184253215789795,0.761857807636261,0.2564540207386017,12600,4131,69
41,0.7990215420722961,0.919812798500061,0.7283871173858643,0.2543592154979706,12900,4231,69
42,0.7796525359153748,0.9136757254600525,0.7483879327774048,0.2669120728969574,13200,4331,69
43,0.7972244620323181,0.9120005965232849,0.6693625450134277,0.27393558621406555,13500,4431,69
44,0.8023163080215454,0.9162999987602234,0.6635122299194336,0.2540826201438904,13800,4531,69
45,0.7964257001876831,0.9132667779922485,0.7076916098594666,0.26574715971946716,14100,4631,69
46,0.7874401211738586,0.9108135104179382,0.7402121424674988,0.2718244194984436,14400,4731,69
47,0.8102036714553833,0.9132639169692993,0.6603997945785522,0.2655978500843048,14700,4831,69
48,0.7920327186584473,0.909035325050354,0.6964077949523926,0.28107863664627075,15000,4931,69
49,0.8228833675384521,0.9917821288108826,0.7654528617858887,0.026251690462231636,15300,5031,69
