epoch,test_acc,train_acc,test_loss,train_loss,Next training size,amount original images labelled,amount augmented images labelled
-1,0,0,0,0,300,33,67
0,0.4283146858215332,0.9010416865348816,2.1951849460601807,0.31085890531539917,600,133,67
1,0.47993209958076477,0.8930920958518982,1.854197382926941,0.31013649702072144,900,233,67
2,0.49560701847076416,0.889008641242981,1.7157889604568481,0.369535356760025,1200,333,67
3,0.5495207905769348,0.9095394611358643,1.6394739151000977,0.29232096672058105,1500,433,67
4,0.5912539958953857,0.9030205011367798,1.4155645370483398,0.31945866346359253,1800,533,67
5,0.5945487022399902,0.8930920958518982,1.3810789585113525,0.3473001718521118,2100,633,67
6,0.5674920082092285,0.9028409123420715,1.5236272811889648,0.306071937084198,2400,733,67
7,0.6420726776123047,0.9070833325386047,1.2606899738311768,0.29095393419265747,2700,833,67
8,0.6585463285446167,0.9246323704719543,1.2713502645492554,0.2511444091796875,3000,933,67
9,0.6629393100738525,0.9061391949653625,1.2067235708236694,0.29824283719062805,3300,1033,67
10,0.6767172813415527,0.897536039352417,1.1607944965362549,0.3168420195579529,3600,1133,67
11,0.6773163080215454,0.908738911151886,1.0849422216415405,0.27318233251571655,3900,1233,67
12,0.6869009733200073,0.9061402082443237,1.0505229234695435,0.2856493890285492,4200,1333,67
13,0.6832068562507629,0.9067234992980957,1.1106351613998413,0.2959132790565491,4500,1433,67
14,0.6954872012138367,0.910017728805542,1.1631969213485718,0.2667851150035858,4800,1533,67
15,0.7040734887123108,0.9125000238418579,1.0784693956375122,0.26550209522247314,5100,1633,67
16,0.7143570184707642,0.912890613079071,1.024556040763855,0.2686000168323517,5400,1733,67
17,0.7241413593292236,0.9073594808578491,0.9131492376327515,0.28469952940940857,5700,1833,67
18,0.7098641991615295,0.9189944267272949,1.1373478174209595,0.25943365693092346,6000,1933,67
19,0.7063698172569275,0.9125664830207825,0.9716196060180664,0.2775554955005646,6300,2033,67
20,0.7461062073707581,0.9222489595413208,0.9467138648033142,0.2447998970746994,6600,2133,67
21,0.7058706283569336,0.9153079986572266,0.9977436661720276,0.26817020773887634,6900,2233,67
22,0.7031749486923218,0.9131944179534912,1.0380598306655884,0.27007460594177246,7200,2333,67
23,0.7423123121261597,0.9212499856948853,0.9320350885391235,0.2525153160095215,7500,2433,67
24,0.7440096139907837,0.9097074270248413,0.8968116641044617,0.27620187401771545,7800,2533,67
25,0.7610822916030884,0.9133366942405701,0.8273511528968811,0.27237966656684875,8100,2633,67
26,0.7499001622200012,0.9195374250411987,0.9320066571235657,0.25988107919692993,8400,2733,67
27,0.743510365486145,0.9167062640190125,0.9004400372505188,0.26281148195266724,8700,2833,67
28,0.763079047203064,0.922416627407074,0.9057030081748962,0.23966896533966064,9000,2933,67
29,0.7637779712677002,0.915115237236023,0.8417981266975403,0.2615286111831665,9300,3033,67
30,0.7575878500938416,0.9140034317970276,0.8592026233673096,0.2685832679271698,9600,3133,67
31,0.766473650932312,0.9188541769981384,0.8892155289649963,0.24835489690303802,9900,3233,67
32,0.7670726776123047,0.9115927219390869,0.807651162147522,0.2665879726409912,10200,3333,67
33,0.7609824538230896,0.9160135388374329,0.8670632839202881,0.2600710391998291,10500,3433,67
34,0.773861825466156,0.9171732664108276,0.7645444869995117,0.2607497572898865,10800,3533,67
35,0.7780551314353943,0.9250184893608093,0.8077607154846191,0.2413618564605713,11100,3633,67
36,0.7826477885246277,0.9144195914268494,0.751398503780365,0.26063627004623413,11400,3733,67
37,0.7703673839569092,0.9228816628456116,0.8072328567504883,0.2395298182964325,11700,3833,67
38,0.7854433059692383,0.9141222834587097,0.7620484232902527,0.2699292004108429,12000,3933,67
39,0.7864416837692261,0.9143333435058594,0.7371788024902344,0.260978102684021,12300,4033,67
40,0.7856429815292358,0.9191829562187195,0.7248440980911255,0.252514123916626,12600,4133,67
41,0.7904353141784668,0.9180414080619812,0.7263800501823425,0.25548064708709717,12900,4233,67
42,0.7892372012138367,0.9151453971862793,0.7235695123672485,0.2618594169616699,13200,4333,67
43,0.7919328808784485,0.917070209980011,0.7497707605361938,0.25880903005599976,13500,4433,67
44,0.7963258624076843,0.9129676222801208,0.7057091593742371,0.27040961384773254,13800,4533,67
45,0.7875399589538574,0.9151475429534912,0.7711688876152039,0.25950026512145996,14100,4633,67
46,0.7920327186584473,0.9132227897644043,0.7301581501960754,0.27066582441329956,14400,4733,67
47,0.792931318283081,0.9177777767181396,0.7238128185272217,0.24681830406188965,14700,4833,67
48,0.7964257001876831,0.9163495898246765,0.7259911894798279,0.2537098228931427,15000,4933,67
49,0.8239816427230835,0.9922707676887512,0.7539889216423035,0.0233911219984293,15300,5033,67
